title;bibtex;url;year;num_citations;num_versions;url_pdf;url_citations;url_versions;excerpt;type
Corrective GUSB transfer to the canine mucopolysaccharidosis VII brain;Cubizolle2014CorrectiveGT;https://www.sciencedirect.com/science/article/pii/S1525001616312035;2014;17;18;None;http://scholar.google.com/scholar?cites=6401962618820868592&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6401962618820868592&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Contrasting effects on the phenotypical and functional maturation of human dendritic cells by human, canine and hybrid adenovirus vectors: implication for …;Perreau2007ContrastingEO;https://jvi.asm.org/content/jvi/early/2007/01/17/JVI.01530-06.full.pdf;2007;2;0;http://scholar.google.com/https://jvi.asm.org/content/jvi/early/2007/01/17/JVI.01530-06.full.pdf;http://scholar.google.com/scholar?cites=17940562133140924423&as_sdt=2005&sciodt=0,5&hl=en;None;Page 1. Contrasting effects on the phenotypical and functional maturation of 1 humandendritic cells by human, canine and hybrid adenovirus vectors: 2 implication for clinicalefficacy 3 4 Matthieu Perreau1,2,3‡ , Franck Mennechet2 … ;?
Functions of Adaptor Protein (AP)-3 and AP-1 in Tyrosinase Sorting from Endosomes to Melanosomes;Theos2005FunctionsOA;https://www.molbiolcell.org/doi/abs/10.1091/mbc.E05-07-0626;2005;217;12;None;http://scholar.google.com/scholar?cites=4438657338108296516&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4438657338108296516&hl=en&as_sdt=0,5;Page 1. Molecular Biology of the Cell Vol. 16, 5356–5372, November 2005 Functionsof Adaptor Protein (AP)-3 and AP-1 in Tyrosinase Sorting from Endosomes toMelanosomes DD Alexander C. Theos,*† Danie`le Tenza,‡ José … ;?
Arterial remodelling in Fabry disease;Boutouyrie2002ArterialRI;https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1651-2227.2002.tb03113.x;2002;57;3;None;http://scholar.google.com/scholar?cites=4613994425537513324&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4613994425537513324&hl=en&as_sdt=0,5;… interventional studies. Acknowledgements.—This study was supported by grantsfrom Institut National de la Santé et de la Recherche Médicale (INSERM) and Vaincreles Maladies Lysosomales (VML). References 1. Brady … ;bourse
Mucopolysaccharidosis type II–genotype/phenotype aspects;Froissart2002MucopolysaccharidosisTI;https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1651-2227.2002.tb03116.x;2002;67;5;None;http://scholar.google.com/scholar?cites=10950758681537802326&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=10950758681537802326&hl=en&as_sdt=0,5;… a cosmid containing the total IDS gene. We also thank AM Birot, G Millat and S Cudry,whose help was essential, and Vaincre les Maladies Lysosomales (VML) whosupported most of their work. We are indebted to V Bonnet … ;bourse
Severity of phenotype in cystinosis varies with mutations in the CTNS gene: predicted effect on the model of cystinosin;Attard1999SeverityOP;https://www.researchgate.net/profile/Stephanie_Cherqui/publication/12745235_Severity_of_phenotype_in_cystinosis_varies_with_mutations_in_the_CTNS_gene_Predicted_effect_on_the_model_of_cystinosin/links/00b7d524c4e4760228000000/Severity-of-phenotype-in-cystinosis-varies-with-mutations-in-the-CTNS-gene-Predicted-effect-on-the-model-of-cystinosin.pdf;None;0;0;http://scholar.google.com/https://www.researchgate.net/profile/Stephanie_Cherqui/publication/12745235_Severity_of_phenotype_in_cystinosis_varies_with_mutations_in_the_CTNS_gene_Predicted_effect_on_the_model_of_cystinosin/links/00b7d524c4e4760228000000/Severity-of-phenotype-in-cystinosis-varies-with-mutations-in-the-CTNS-gene-Predicted-effect-on-the-model-of-cystinosin.pdf;None;None;Page 1. G 1999 O ford University Press Human Molecular (Genetics, / 999, Vol. 8,No. / 3 2507.–2514 Severity of phenotype in cystinosis varies with mutations in theCTNS gene: predicted effect on the model of cystinosin Marlene … ;?
Monogenic neurological disorders of sphingolipid metabolism;Sabourdy2015MonogenicND;https://www.sciencedirect.com/science/article/pii/S1388198115000189;2015;23;6;None;http://scholar.google.com/scholar?cites=11787794117653410980&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=11787794117653410980&hl=en&as_sdt=0,5;Skip to main content Skip to article Elsevier logo.;?
Genetic disorders of simple sphingolipid metabolism;Albinet2013GeneticDO;https://link.springer.com/chapter/10.1007/978-3-7091-1368-4_7;2013;5;9;None;http://scholar.google.com/scholar?cites=8785014263056894889&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8785014263056894889&hl=en&as_sdt=0,5;… Studies by TL's group were supported by, Université Paul Sabatier, ANR (SphingoDR program),RITC, LNCC and the Vaincre les Maladies Lysosomales Foundation, and those of TH's groupby the Gebert Rüf Foundation, the Center for Integrative Human Physiology (ZIHP … ;bourse
Mannose 6-phosphorylated proteins are required for TNF-induced apoptosis: Defective response in I-cell disease fibroblasts;Tardy2004Mannose6P;http://www.jbc.org/content/early/2004/09/27/jbc.M408261200.full.pdf;2004;0;0;http://www.jbc.org/content/early/2004/09/27/jbc.M408261200.full.pdf;None;None;… CD95 ligand-expressing Neuro2a cells. This work was supported by grants fromINSERM, Université Paul Sabatier, and the Association Vaincre les MaladiesLysosomales. CT is a recipient of a MESR fellowship. Footnote 1 … ;bourse
Lipids and biomineralizations;Goldberg1996LipidsAB;https://www.sciencedirect.com/science/article/pii/S0079633696800118;1996;68;7;None;http://scholar.google.com/scholar?cites=4857406006521682420&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4857406006521682420&hl=en&as_sdt=0,5;None;?
Poststatin era in atherosclerosis management: lessons from epidemiologic and genetic studies;YvanCharvet2018PoststatinEI;https://www.ingentaconnect.com/content/wk/mol/2018/00000029/00000003/art00012;2018;2;6;None;http://scholar.google.com/scholar?cites=9884097612019140647&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=9884097612019140647&hl=en&as_sdt=0,5;Page 1. Copyright © 2018 Wolters Kluwer Health, Inc. All rights reserved. CURRENTOPINION Poststatin era in atherosclerosis management: lessons from epidemiologicand genetic studies Laurent Yvan-Charveta and Bertrand Carioub … ;?
Acid sphingomyelinase deficiency. Phenotype variability with prevalence of intermediate phenotype in a series of twenty‐five Czech and Slovak patients. A multi …;PavlPereira2005AcidSD;https://onlinelibrary.wiley.com/doi/abs/10.1007/s10545-005-5671-5;2005;72;13;None;http://scholar.google.com/scholar?cites=7602868777248217609&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7602868777248217609&hl=en&as_sdt=0,5;Page 1. Acid sphingomyelinase de¢ciency. Phenotype variability with prevalenceof intermediate phenotype in a series of twenty-¢ve Czech and Slovak patients.A multi-approach study H. PAVL U-PEREIRA 1 , B. ASFAW 1 … ;?
Mice doubly-deficient in lysosomal hexosaminidase A and neuraminidase 4 show epileptic crises and rapid neuronal loss;Seyrantepe2010MiceDI;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2940724/;2010;31;17;None;http://scholar.google.com/scholar?cites=7732847165264678844&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7732847165264678844&hl=en&as_sdt=0,5;None;?
Non-specific accumulation of glycosphingolipids in GNE myopathy;Patzel2013NonspecificAO;https://link.springer.com/article/10.1007/s10545-013-9655-6;2014;9;12;None;http://scholar.google.com/scholar?cites=1566590788956699599&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1566590788956699599&hl=en&as_sdt=0,5;UDP-GlcNAc 2-epimerase/ManNAc 6-kinase (GNE) is a bifunctional enzyme responsiblefor the first committed steps in the synthesis of sialic acid, a common t.;?
Restoration of muscle functionality by genetic suppression of glycogen synthesis in a murine model of Pompe disease;DouillardGuilloux2010RestorationOM;https://academic.oup.com/hmg/article-abstract/19/4/684/609722;2010;39;13;None;http://scholar.google.com/scholar?cites=16959602088632164778&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16959602088632164778&hl=en&as_sdt=0,5;Abstract. Glycogen storage disease type II (GSDII) or Pompe disease is an autosomal recessivedisorder caused by acid alpha-glucosidase (GAA) deficiency, leadi.;?
A tyrosine‐based motif and a casein kinase II phosphorylation site regulate the intracellular trafficking of the varicella‐zoster virus glycoprotein I, a protein localized in …;Alconada1996ATM;https://www.embopress.org/doi/abs/10.1002/j.1460-2075.1996.tb00998.x;1996;176;8;None;http://scholar.google.com/scholar?cites=6678889868739822712&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6678889868739822712&hl=en&as_sdt=0,5;Page 1. The EMBO Journal vol.15 no.22 pp.6096-6110, 1996 A tyrosine-based motif and acasein kinase 11 phosphorylation site regulate the intracellular trafficking of the varicella-zostervirus glycoprotein 1, a protein localized inthe trans-Golgi network … ;?
Stress-induced apoptosis is impaired in cells with a lysosomal targeting defect but is not affected in cells synthesizing a catalytically inactive cathepsin D;Tardy2003StressinducedAI;https://www.nature.com/articles/4401272;2003;39;11;None;http://scholar.google.com/scholar?cites=16224405406850022921&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16224405406850022921&hl=en&as_sdt=0,5;The role of cathepsin D in stress-induced cell death has been investigated by using ovinefibroblasts exhibiting a missense mutation in the active site of cathepsin D. The cathepsin D(lysosomal aspartic protease) deficiency did not protect cells against toxicity induced by … ;?
Transfer of free polymannose-type oligosaccharides from the cytosol to lysosomes in cultured human hepatocellular carcinoma HepG2 cells;SaintPol1997TransferOF;https://rupress.org/jcb/article-abstract/136/1/45/525;1997;77;11;None;http://scholar.google.com/scholar?cites=17584000260282487549&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17584000260282487549&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
The secretion and maturation of prosaposin and procathepsin D are blocked in embryonic neural progenitor cells;Salvioli2008TheSA;https://www.sciencedirect.com/science/article/pii/S0167488908000529;2008;11;8;None;http://scholar.google.com/scholar?cites=14107901842561607836&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=14107901842561607836&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
The small GTP-binding protein rab6 functions in intra-Golgi transport.;Martinez1994TheSG;https://rupress.org/jcb/article-abstract/127/6/1575/15028;1994;259;7;None;http://scholar.google.com/scholar?cites=2672675386769587137&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2672675386769587137&hl=en&as_sdt=0,5;Page 1. The Small GTP-binding Protein rab6 Functions in intra-Golgi Transport OlivierMartinez,* Anne Schmidt,* Jean Salam6ro,~ Bernard Hoflack,* Mich~le Roa,* andBruno Goud* * Unit~ de G6n6tique Somatique (Centre … ;?
Identification and characterisation of the murine homologue of the gene responsible for;Cherqui2000IdentificationAC;https://escholarship.org/content/qt8n09f9xd/qt8n09f9xd.pdf;2000;0;0;http://scholar.google.com/https://escholarship.org/content/qt8n09f9xd/qt8n09f9xd.pdf;None;None;… V. Kalatzis was supported by the Institut Electricité Santé. The work presented here was supportedby grants from Vaincre les Maladies Lysosomales, INSERM (programme APEX), AssociationFrançaise contre les Myopathies and Association pour l'Utilisation du Rein Artificel … ;bourse
Interaction between galectin-3 and cystinosin uncovers a pathogenic role of inflammation in kidney involvement of cystinosis;Lobry2019InteractionBG;https://www.sciencedirect.com/science/article/pii/S0085253819301723;2019;4;10;None;http://scholar.google.com/scholar?cites=14243686946488758097&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=14243686946488758097&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
General synthesis and biological evaluation of α-1-C-substituted derivatives of fagomine (2-deoxynojirimycin-α-C-glycosides);Goujon2005GeneralSA;https://www.sciencedirect.com/science/article/pii/S0968089604010478;2005;42;6;None;http://scholar.google.com/scholar?cites=2644011196323402953&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2644011196323402953&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Deficient peptide loading and MHC class II endosomal sorting in a human genetic immunodeficiency disease: the Chediak-Higashi syndrome;Faigle1998DeficientPL;https://rupress.org/jcb/article-abstract/141/5/1121/12582;1998;141;18;None;http://scholar.google.com/scholar?cites=1043311069391237891&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1043311069391237891&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
The N370S (Asn370→Ser) mutation affects the capacity of glucosylceramidase to interact with anionic phospholipid-containing membranes and saposin C;Salvioli2005TheN;https://portlandpress.com/biochemj/article-abstract/390/1/95/42042;2005;45;8;None;http://scholar.google.com/scholar?cites=5617859005452961061&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=5617859005452961061&hl=en&as_sdt=0,5;Skip to Main Content … ;?
Selective Targeting of the Interconversion between Glucosylceramide and Ceramide by Scaffold Tailoring of Iminosugar Inhibitors;BaudoinDehoux2019SelectiveTO;https://www.mdpi.com/1420-3049/24/2/354;2019;0;9;None;None;http://scholar.google.com/scholar?cluster=10252234367504505545&hl=en&as_sdt=0,5;A series of simple C-alkyl pyrrolidines already known as cytotoxic inhibitors of ceramideglucosylation in melanoma cells can be converted into their corresponding 6-memberedanalogues by means of a simple ring expansion. This study illustrated how an isomerisation from … ;?
Genetic Disorders of Simple Sphingolipid Metabolism;Albinet2013GeneticDO;https://books.google.com/books?hl=en&lr=&id=2V5GAAAAQBAJ&oi=fnd&pg=PA127&dq=%22Vaincre+les+maladies+lysosomales%22&ots=ZbwgBlp8rm&sig=h4L0PSuDljqg1SWTrv4ovw2IiHs;2013;0;0;None;None;None;… Acknowledgements Studies by TL's group were supported by, Université Paul Sabatier, ANR(SphingoDR program), RITC, LNCC and the Vaincre les Maladies Lysosomales Foundation,and those of TH's group by the Gebert Riif Foundation, the Center for Integrative Human … ;bourse
Three-Dimensional Structure of Canine;Schoehn2008ThreedimensionalSO;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.538.5075&rep=rep1&type=pdf;2008;0;0;None;None;None;Page 1. Published Ahead of Print 23 January 2008. 2008, 82(7):3192. DOI: 10.1128/JVI.02393-07. J. Virol. V. Kajava, Rob WH Ruigrok and Eric J. Kremer Billet, Leandro F. Estrozi, Long Le,David T. Curiel, Andrey Guy Schoehn, Majida El Bakkouri, Céline MS Fabry, Oliver … ;bourse
Gentamicin-induced apoptosis in renal cell lines and embryonic rat fibroblasts;Mouedden2000GentamicininducedAI;https://academic.oup.com/toxsci/article-abstract/56/1/229/1646085;2000;103;15;None;http://scholar.google.com/scholar?cites=17422412750371241792&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17422412750371241792&hl=en&as_sdt=0,5;Abstract. Gentamicin, an aminoglycoside antibiotic, induces apoptosis in the proximal tubuleepithelium of rats treated at low, therapeutically relevant doses.;?
